date,amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
1998-07-09,16599.0,43189.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,11395.0,46096.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,17874.0,60413.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3021.0,20001.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,34202.0,74809.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,22962.0,56870.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,7889.0,59630.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,29658.0,92437.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,16169.0,12976.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,16926.0,51462.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,14264.0,52806.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,4819.0,24198.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,37302.0,66135.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,10078.0,25465.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,7834.0,38469.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3126.0,18473.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,25973.0,70882.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,19232.0,36602.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,200.0,59972.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3185.0,19571.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,18879.0,52228.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,11473.0,83832.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,12536.0,103158.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,15487.0,67494.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,44713.0,59498.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,23589.0,109264.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,22088.0,80314.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,19194.0,41204.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,19451.0,49068.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,46014.0,108036.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,26381.0,113747.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,11382.0,38979.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,2900.0,17477.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,24563.0,82717.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,13637.0,35947.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,13766.0,65736.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,5500.0,59939.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,14188.0,28454.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,9789.0,14950.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,8555.0,73854.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,26582.0,93515.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,38042.0,82652.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,4423.0,22987.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,15698.0,61316.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,17921.0,57944.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,20963.0,37503.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,10970.0,42695.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,12019.0,45064.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3432.0,18619.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3900.0,42848.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,11774.0,53606.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3275.0,18532.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,24500.0,53658.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,13200.0,44113.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3407.0,21041.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,20536.0,35681.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3300.0,32100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,11707.0,66009.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,32500.0,84174.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,2995.0,20964.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,900.0,12582.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,4800.0,32307.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,23646.0,63425.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,39338.0,88956.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,31129.0,56021.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,13397.0,49240.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3023.0,25023.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,4700.0,44080.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,46967.0,105166.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,12440.0,92651.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3478.0,43356.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,12653.0,43297.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,15029.0,32323.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,10305.0,74007.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,20529.0,30187.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,25358.0,37643.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,15208.0,61272.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,19375.0,32717.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,6712.0,48063.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,7723.0,88966.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,21968.0,74042.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,12576.0,36218.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,8283.0,51985.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,16117.0,42978.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,400.0,45803.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,43748.0,68326.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,22113.0,50373.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,22154.0,72920.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,9832.0,40113.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,23956.0,56782.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,43673.0,68544.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,10790.0,41425.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,23188.0,39928.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,17287.0,54460.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,14259.0,70431.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,15443.0,27898.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,22568.0,47693.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,15575.0,64612.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3342.0,-25160.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,8409.0,50514.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,9538.0,24255.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,10894.0,43650.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,19591.0,89692.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,23179.0,96240.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,16151.0,53838.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,900.0,29758.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,13193.0,47166.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,2958.0,14403.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,13851.0,52940.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,16528.0,49469.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,300.0,49442.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,21464.0,84768.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,39247.0,107625.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,10921.0,31303.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,21995.0,55026.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,17366.0,51537.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,10653.0,24181.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,17347.0,37948.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,30967.0,71042.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,18372.0,91684.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,23842.0,76053.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,2998.0,18328.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,27324.0,59399.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,11466.0,65474.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,18416.0,67899.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3103.0,25068.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,200.0,65565.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,22080.0,64534.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,4288.0,39555.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,20213.0,90462.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,3937.0,16789.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,13936.0,38030.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-09,22782.0,64073.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,22722.0,92504.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,19164.0,52114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,23484.0,79216.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,5072.0,26899.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,22730.0,58773.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,5294.0,902.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,9500.0,44325.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,30832.0,40477.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,38624.0,73430.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3808.0,22980.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,35312.0,88356.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,6200.0,77501.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,10772.0,38689.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17066.0,65853.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3084.0,31389.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,15703.0,70673.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,2990.0,21031.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,4451.0,67995.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,2967.0,25454.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,22946.0,69450.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,14422.0,47921.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3756.0,80639.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,33722.0,55801.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,5644.0,14774.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,11712.0,63798.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,24373.0,110468.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3000.0,19952.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3200.0,31567.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,23842.0,110300.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,7415.0,27367.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3319.0,17390.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,2984.0,17467.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3221.0,18814.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3116.0,29659.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,11373.0,29975.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3901.0,19634.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3365.0,26975.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,18203.0,68363.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,4102.0,12952.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,10100.0,47548.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,32245.0,50115.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,30142.0,64827.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3081.0,22704.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,19849.0,69528.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,18631.0,36128.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,25500.0,96603.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,16463.0,52666.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,38841.0,62450.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,47831.0,102468.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,11876.0,92689.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,6926.0,35536.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,2994.0,21060.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,12015.0,95709.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17980.0,55036.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,31480.0,59942.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,13405.0,54222.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,10790.0,33935.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3193.0,21010.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3944.0,24784.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,18596.0,42522.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,20381.0,44406.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,16650.0,55963.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,23079.0,56077.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,4400.0,43346.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3008.0,55484.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,46012.0,82212.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,10641.0,43055.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,4000.0,41941.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,19934.0,50192.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17737.0,63943.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3197.0,22189.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,21886.0,57540.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,4627.0,18855.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,21064.0,42808.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,23585.0,86855.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,14859.0,28370.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,200.0,49600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3200.0,25375.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,21787.0,65018.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,8255.0,41351.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,7748.0,73210.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,24766.0,46109.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,46197.0,105104.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3211.0,14759.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,12514.0,30791.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,20941.0,111839.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,48965.0,86038.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,14701.0,57334.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,6127.0,49040.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,6236.0,50754.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,29639.0,74405.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,7500.0,29347.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,16000.0,64072.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,5544.0,69616.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,6503.0,24352.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3341.0,30236.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,18946.0,58442.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,8100.0,45777.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,11037.0,32167.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,19022.0,45465.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17100.0,31675.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,24280.0,59742.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17528.0,81532.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,9083.0,18572.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,30721.0,87532.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,12573.0,42802.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3353.0,19002.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,46999.0,101133.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,15649.0,58584.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,9376.0,40947.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17585.0,65710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,32768.0,62013.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,20403.0,90663.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,24545.0,77424.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,24589.0,60418.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,14000.0,42329.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,22906.0,83289.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,13992.0,11518.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,18469.0,96995.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,11587.0,49324.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3871.0,17430.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17927.0,46355.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,23574.0,41524.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3911.0,31873.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,15543.0,88789.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,30856.0,88827.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,10402.0,50582.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,26725.0,115552.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3057.0,17051.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3225.0,20238.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,19930.0,103054.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,13641.0,24936.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,15320.0,40116.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,3116.0,19190.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,5740.0,27834.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,12721.0,27780.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,9291.0,20094.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,9335.0,23466.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,10983.0,72042.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,16576.0,45001.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,23524.0,78902.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,10536.0,33021.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,600.0,22942.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,8860.0,20522.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,28470.0,50904.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,5922.0,40346.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,18910.0,59625.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,35138.0,86986.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,17592.0,43692.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,47983.0,80605.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,31857.0,68379.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,7581.0,26920.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,4200.0,19026.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,21780.0,43649.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,6564.0,31845.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,20313.0,73816.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,15860.0,69348.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-07-10,33352.0,60138.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
